aceX aceY aceZ lati longi altiMed vel pitch roll yaw time
-269.860 -0.010 -0.010 38.724 -9.249 506.66 0 134.688 -15.500 -0.062 0
-0.330 -167.060 -0.010 38.724 -9.249 506.31 0 123.438 -15.562 -0.062 0
0.450 -2.560 -0.010 38.724 -9.249 505.85 0 113.688 -15.562 -0.062 0
0.650 -2.560 -0.010 38.724 -9.249 505.76 0 112.188 3.500 36.188 0
0.070 -2.560 -0.010 38.724 -9.249 505.63 0 121.750 2.562 34.188 0
-192.760 -0.010 -0.010 38.724 -9.249 505.90 0 134.500 -15.500 -0.062 0
-316.120 -0.010 -0.010 38.724 -9.249 506.29 0 143.188 -15.500 -0.062 0
-323.830 -0.010 -0.010 38.724 -9.249 506.55 0 146.438 771.000 -0.062 0
-179.910 -0.010 -0.010 38.724 -9.249 506.79 0 152.812 706.750 -0.062 0
-1.500 -5.540 8.330 38.724 -9.249 507.07 0 168.000 -11.938 27.625 0
74.530 -0.010 -0.010 38.724 -9.249 507.26 0 177.250 -15.312 -0.062 0
77.100 -0.010 -0.010 38.724 -9.249 507.59 0 171.875 -15.375 -0.062 0
-1.680 -4.140 8.240 38.724 -9.249 507.69 0 161.125 738.875 -0.062 0
-2.710 -5.370 9.240 38.724 -9.249 508.08 0 157.812 -9.625 35.188 0
-2.830 -5.440 7.320 38.724 -9.249 508.36 0 163.875 -15.375 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 508.31 0 169.250 -15.375 -0.062 0
-1.830 -3.980 8.230 38.724 -9.249 508.27 0 163.188 -15.375 -0.062 0
41.120 -0.010 -0.010 38.724 -9.249 508.49 0 162.938 -9.812 19.812 0
-208.180 -0.010 -0.010 38.724 -9.249 508.71 0 166.562 -8.875 28.500 0
-3.200 -4.040 8.500 38.724 -9.249 508.59 0 170.875 -15.375 -0.062 0
-179.910 -0.010 -0.010 38.724 -9.249 508.59 0 168.812 -15.375 -0.062 0
-2.620 38.550 -0.010 38.724 -9.249 509.06 0 164.875 -15.375 -0.062 0
-4.140 -205.610 -0.010 38.724 -9.249 509.24 0 163.562 -15.375 -0.062 0
-3.870 -203.040 -0.010 38.724 -9.249 509.24 0 167.812 -15.375 -0.062 0
-239.020 -0.010 -0.010 38.724 -9.249 508.96 0 169.625 -24.438 24.188 0
-4.130 -179.910 -0.010 38.724 -9.249 509.09 0 161.812 -11.875 18.750 0
84.810 -0.010 -0.010 38.724 -9.249 509.02 0 163.375 -15.375 -0.062 0
-269.860 -0.010 -0.010 38.724 -9.249 508.97 0 166.250 883.438 -0.062 0
-3.160 -2.860 6.390 38.724 -9.249 508.97 0 164.250 -15.375 -0.062 0
-269.860 -0.010 -0.010 38.724 -9.249 509.23 0 162.188 0.688 -16.000 0
-228.740 -0.010 -0.010 38.724 -9.249 508.28 0 146.875 17.875 84.938 0
2.620 59.110 -0.010 38.724 -9.249 505.42 0 75.125 -15.750 -0.062 0
1.700 -2.560 -0.010 38.724 -9.249 504.98 0 56.625 851.312 -0.062 0
1.660 -2.560 -0.010 38.724 -9.249 506.07 0 68.438 16.000 34.375 0
1.120 -6.770 8.130 38.724 -9.249 506.07 0 111.812 -15.625 -0.062 0
-2.960 0.000 -0.010 38.724 -9.249 506.60 0 172.312 -15.375 -0.062 0
-218.460 -0.010 -0.010 38.724 -9.249 507.18 0 213.812 5.312 -16.000 0
-1.910 -6.630 6.700 38.724 -9.249 507.19 0 194.938 -15.250 -0.062 0
0.180 46.260 -0.010 38.724 -9.249 507.10 0 153.312 -15.438 -0.062 0
0.580 -2.560 -0.010 38.724 -9.249 506.81 0 128.812 6.688 33.562 0
1.640 -2.560 -0.010 38.724 -9.249 506.00 0 108.375 4.375 -16.000 0
0.860 -2.560 -0.010 38.724 -9.249 505.34 0 110.000 2.375 -16.000 0
-0.030 -5.710 7.870 38.724 -9.249 505.29 0 126.688 0.938 34.438 0
-303.270 -0.010 -0.010 38.724 -9.249 505.99 0 146.812 -15.438 -0.062 0
92.520 -0.010 -0.010 38.724 -9.249 506.73 0 168.000 -15.375 -0.062 0
41.120 -0.010 -0.010 38.724 -9.249 507.21 0 174.750 -15.375 -0.062 0
-1.410 -5.250 7.780 38.724 -9.249 507.15 0 162.812 -15.375 -0.062 0
-259.580 -0.010 -0.010 38.724 -9.249 507.03 0 152.438 -15.438 -0.062 0
-1.470 -5.640 7.500 38.724 -9.249 507.09 0 150.312 -15.438 -0.062 0
-1.540 -172.200 -0.010 38.724 -9.249 507.06 0 155.562 -15.438 -0.062 0
-1.550 -236.450 -0.010 38.724 -9.249 507.17 0 160.500 -15.375 -0.062 0
-1.610 -5.720 7.810 38.724 -9.249 507.03 0 161.250 -8.250 37.438 0
-1.910 -5.730 7.790 38.724 -9.249 506.99 0 160.250 -15.375 -0.062 0
-1.550 -187.620 -0.010 38.724 -9.249 506.93 0 157.688 -15.438 -0.062 0
-1.330 -208.180 -0.010 38.724 -9.249 506.91 0 152.688 -15.438 -0.062 0
-1.820 -208.180 -0.010 38.724 -9.249 507.04 0 151.750 -9.312 40.875 0
-1.810 -5.590 7.720 38.724 -9.249 507.10 0 154.000 -10.562 37.188 0
-1.640 -5.570 7.960 38.724 -9.249 507.09 0 155.375 -10.938 35.125 0
-1.690 -5.620 7.700 38.724 -9.249 506.98 0 153.125 -10.812 31.625 0
-1.470 -5.700 8.210 38.724 -9.249 507.01 0 148.688 -9.188 35.875 0
105.370 -0.010 -0.010 38.724 -9.249 507.11 0 151.688 -8.438 36.875 0
-1.690 -236.450 -0.010 38.724 -9.249 507.17 0 152.062 -10.812 39.375 0
-1.360 -182.480 -0.010 38.724 -9.249 507.08 0 154.812 -15.438 -0.062 0
-1.890 -259.580 -0.010 38.724 -9.249 506.90 0 163.812 -15.375 -0.062 0
56.540 -0.010 -0.010 38.724 -9.249 506.92 0 171.938 -27.875 33.688 0
92.520 -0.010 -0.010 38.724 -9.249 507.16 0 164.938 -15.375 -0.062 0
-310.980 -0.010 -0.010 38.724 -9.249 507.21 0 155.188 -15.438 -0.062 0
138.780 -0.010 -0.010 38.724 -9.249 507.48 0 164.312 -15.375 -0.062 0
-174.770 -0.010 -0.010 38.724 -9.249 507.53 0 171.062 -15.375 -0.062 0
-2.790 -4.400 8.480 38.724 -9.249 507.68 0 164.250 -15.375 -0.062 0
125.930 -0.010 -0.010 38.724 -9.249 508.01 0 160.938 -24.812 26.188 0
-267.290 -0.010 -0.010 38.724 -9.249 508.31 0 168.250 -15.375 -0.062 0
-262.150 -0.010 -0.010 38.724 -9.249 508.38 0 173.125 -15.375 -0.062 0
-1.390 -264.720 -0.010 38.724 -9.249 508.50 0 164.562 -15.375 -0.062 0
105.370 -0.010 -0.010 38.724 -9.249 509.08 0 167.625 -8.500 27.062 0
151.630 -0.010 -0.010 38.724 -9.249 508.93 0 166.625 -15.375 -0.062 0
-0.150 0.150 -2.560 38.724 -9.249 509.17 0 166.625 -56.688 42.500 0
41.120 -0.010 -0.010 38.724 -9.249 509.31 0 162.938 -15.375 -0.062 0
15.420 -0.010 -0.010 38.724 -9.249 508.84 0 176.562 803.125 -0.062 0
1.430 0.740 -2.560 38.724 -9.249 508.89 0 151.000 481.875 -0.062 0
-264.720 -0.010 -0.010 38.724 -9.249 508.18 0 145.188 -15.438 -0.062 0
-2.780 -14.280 19.940 38.724 -9.250 507.97 0 165.125 -26.500 43.312 0
6.080 -2.540 -0.010 38.724 -9.250 508.02 0 158.562 -58.250 43.312 0
110.510 -0.010 -0.010 38.724 -9.250 508.03 0 176.812 -15.312 -0.062 0
0.650 -2.560 -0.010 38.724 -9.250 507.36 0 148.750 -43.125 51.438 0
4.840 -2.550 -0.010 38.723 -9.250 506.35 0 134.625 626.438 -0.062 0
-174.770 -0.010 -0.010 38.723 -9.250 506.37 0 142.312 17.688 48.312 0
95.090 -0.010 -0.010 38.723 -9.250 506.59 0 171.438 899.500 -0.062 0
-0.100 -264.720 -0.010 38.723 -9.250 506.52 0 165.438 -56.688 65.562 0
0.230 -2.560 -0.010 38.723 -9.250 507.42 0 172.250 995.875 -0.062 0
4.320 -9.280 14.890 38.723 -9.250 506.28 0 121.375 -15.562 -0.062 0
8.930 -2.530 -0.010 38.723 -9.250 504.70 0 66.688 -9.562 11.312 0
-0.340 -233.880 -0.010 38.723 -9.250 504.05 0 120.062 -15.562 -0.062 0
-9.110 -5.240 0.210 38.723 -9.250 505.73 0 200.062 -15.250 -0.062 0
0.640 -2.560 -0.010 38.723 -9.250 506.44 0 152.500 -24.375 41.625 0
7.300 -4.440 10.700 38.723 -9.250 504.67 0 87.000 18.250 -15.938 0
4.000 -3.900 9.690 38.723 -9.250 502.73 0 94.500 -15.688 -0.062 0
-226.170 -0.010 -0.010 38.723 -9.250 503.89 0 152.812 -15.438 -0.062 0
5.140 -0.010 -0.010 38.723 -9.250 505.31 0 194.250 -11.500 44.312 0
69.390 -0.010 -0.010 38.723 -9.250 505.87 0 160.812 144.562 -0.062 0
-3.090 -4.430 8.730 38.723 -9.250 505.66 0 133.062 -15.500 -0.062 0
0.950 -2.560 -0.010 38.723 -9.250 504.95 0 121.688 18.500 51.250 0
-249.300 -0.010 -0.010 38.723 -9.250 504.02 0 124.875 4.188 -16.000 0
-239.020 -0.010 -0.010 38.723 -9.250 503.91 0 129.938 -15.500 -0.062 0
-167.060 -0.010 -0.010 38.723 -9.250 504.37 0 134.750 -15.500 -0.062 0
-303.270 -0.010 -0.010 38.723 -9.250 504.82 0 140.938 5.875 39.750 0
-0.640 -300.700 -0.010 38.723 -9.250 504.94 0 147.500 7.625 39.938 0
149.060 -0.010 -0.010 38.723 -9.250 505.03 0 159.000 -15.438 -0.062 0
105.370 -0.010 -0.010 38.723 -9.250 505.13 0 169.875 -15.375 -0.062 0
41.120 -0.010 -0.010 38.723 -9.250 505.19 0 168.812 -15.375 -0.062 0
-1.380 74.530 -0.010 38.723 -9.250 505.27 0 161.750 2.938 36.562 0
-1.440 38.550 -0.010 38.723 -9.250 505.30 0 165.000 -15.375 -0.062 0
-2.580 92.520 -0.010 38.723 -9.250 505.36 0 171.750 -15.375 -0.062 0
97.660 -0.010 -0.010 38.723 -9.250 505.36 0 165.125 -15.375 -0.062 0
-231.310 -0.010 -0.010 38.723 -9.250 504.97 0 150.812 1.750 36.000 0
-244.160 -0.010 -0.010 38.723 -9.250 504.48 0 139.875 0.125 -16.000 0
-0.490 -195.330 -0.010 38.723 -9.250 503.72 0 127.062 -15.562 -0.062 0
-0.260 -7.730 9.980 38.723 -9.250 502.86 0 117.688 -15.562 -0.062 0
0.000 156.770 -0.010 38.723 -9.250 502.30 0 116.000 0.250 36.688 0
-0.230 -275.000 -0.010 38.723 -9.250 502.15 0 120.688 -15.562 -0.062 0
-0.300 -5.360 7.540 38.723 -9.250 502.28 0 125.812 -15.562 -0.062 0
-249.300 -0.010 -0.010 38.723 -9.250 502.67 0 132.562 -15.500 -0.062 0
-1.460 -5.380 7.230 38.723 -9.250 502.85 0 135.188 -15.500 -0.062 0
-262.150 -0.010 -0.010 38.723 -9.250 502.73 0 130.375 -15.500 -0.062 0
-190.190 -0.010 -0.010 38.723 -9.250 502.55 0 120.750 -15.562 -0.062 0
0.070 -2.560 -0.010 38.723 -9.250 502.08 0 107.562 -15.625 -0.062 0
0.820 -2.560 -0.010 38.723 -9.250 501.60 0 100.438 4.250 36.688 0
0.270 -2.560 -0.010 38.723 -9.250 501.43 0 109.188 5.375 37.812 0
-0.440 -251.870 -0.010 38.723 -9.250 501.36 0 125.000 6.312 -16.000 0
-192.760 -0.010 -0.010 38.723 -9.250 501.54 0 134.250 1.688 48.688 0
-228.740 -0.010 -0.010 38.723 -9.250 501.57 0 132.375 -15.500 -0.062 0
-0.400 -5.670 7.040 38.723 -9.250 501.51 0 122.625 -15.562 -0.062 0
0.090 -2.560 -0.010 38.723 -9.250 501.31 0 110.062 -15.625 -0.062 0
0.400 -6.620 8.130 38.723 -9.250 500.89 0 99.250 1.438 -16.000 0
0.460 -6.430 8.200 38.723 -9.250 500.63 0 96.875 1.000 39.875 0
0.250 -2.560 -0.010 38.723 -9.250 500.39 0 101.625 0.438 38.062 0
0.040 -2.560 -0.010 38.723 -9.250 500.22 0 112.938 -15.562 -0.062 0
-179.910 -0.010 -0.010 38.723 -9.250 500.34 0 126.188 -15.562 -0.062 0
-215.890 -0.010 -0.010 38.723 -9.250 500.53 0 130.812 -15.500 -0.062 0
-208.180 -0.010 -0.010 38.723 -9.250 500.56 0 126.812 -15.562 -0.062 0
-0.330 -249.300 -0.010 38.723 -9.250 500.30 0 115.875 -15.562 -0.062 0
0.590 -2.560 -0.010 38.723 -9.250 499.74 0 103.688 -15.625 -0.062 0
0.470 -2.560 -0.010 38.723 -9.250 499.15 0 102.375 2.688 37.188 0
0.220 -2.560 -0.010 38.723 -9.250 498.99 0 111.250 1.938 35.500 0
-0.460 -192.760 -0.010 38.723 -9.250 498.93 0 124.062 -15.562 -0.062 0
-228.740 -0.010 -0.010 38.723 -9.250 499.29 0 131.188 -15.500 -0.062 0
-195.330 -0.010 -0.010 38.723 -9.250 499.21 0 129.500 -15.500 -0.062 0
-0.420 -251.870 -0.010 38.723 -9.250 498.91 0 120.625 -15.562 -0.062 0
-0.180 -275.000 -0.010 38.723 -9.250 498.66 0 109.000 0.938 38.875 0
0.260 -2.560 -0.010 38.723 -9.250 498.42 0 100.750 0.938 -16.000 0
0.400 -2.560 -0.010 38.723 -9.250 498.24 0 100.875 0.000 39.500 0
-0.200 -213.320 -0.010 38.723 -9.250 498.12 0 109.562 -15.625 -0.062 0
-0.500 -205.610 -0.010 38.723 -9.250 498.25 0 119.438 -15.562 -0.062 0
-177.340 -0.010 -0.010 38.723 -9.250 498.16 0 124.062 -15.562 -0.062 0
-192.760 -0.010 -0.010 38.723 -9.250 498.10 0 123.875 -15.562 -0.062 0
-0.580 -223.600 -0.010 38.723 -9.250 498.07 0 118.250 -15.562 -0.062 0
0.330 -2.560 -0.010 38.723 -9.250 497.79 0 107.375 -15.625 -0.062 0
0.860 -2.560 -0.010 38.723 -9.250 497.50 0 105.125 2.625 37.438 0
-0.070 -203.040 -0.010 38.723 -9.250 497.44 0 115.062 2.500 34.500 0
-167.060 -0.010 -0.010 38.723 -9.250 497.58 0 127.688 -15.562 -0.062 0
-241.590 -0.010 -0.010 38.723 -9.250 497.61 0 137.125 -15.500 -0.062 0
-251.870 -0.010 -0.010 38.723 -9.250 497.67 0 138.625 -15.500 -0.062 0
-251.870 -0.010 -0.010 38.723 -9.250 497.67 0 129.250 -15.500 -0.062 0
0.130 -2.560 -0.010 38.723 -9.250 497.32 0 111.250 -15.625 -0.062 0
0.740 -2.560 -0.010 38.723 -9.250 496.99 0 96.062 1.625 37.562 0
0.890 -2.560 -0.010 38.723 -9.250 496.84 0 95.438 3.000 37.250 0
0.280 -2.560 -0.010 38.723 -9.250 496.69 0 109.938 2.500 37.750 0
-0.540 -192.760 -0.010 38.723 -9.250 496.62 0 130.375 -15.500 -0.062 0
-223.600 -0.010 -0.010 38.723 -9.250 496.88 0 143.438 -15.500 -0.062 0
-295.560 -0.010 -0.010 38.723 -9.250 497.03 0 147.125 -15.438 -0.062 0
-228.740 -0.010 -0.010 38.723 -9.250 496.91 0 141.875 -15.500 -0.062 0
-208.180 -0.010 -0.010 38.723 -9.250 496.87 0 128.688 -15.500 -0.062 0
0.260 -2.560 -0.010 38.723 -9.250 496.63 0 107.938 -15.625 -0.062 0
0.420 -2.560 -0.010 38.723 -9.250 496.27 0 93.750 0.500 36.812 0
0.630 -2.560 -0.010 38.723 -9.250 496.09 0 89.000 2.500 35.938 0
0.540 -6.610 8.310 38.723 -9.250 495.73 0 96.000 3.312 38.875 0
0.180 -2.560 -0.010 38.723 -9.250 495.57 0 112.062 1.312 36.875 0
-280.140 -0.010 -0.010 38.723 -9.250 495.78 0 132.312 -15.500 -0.062 0
-323.830 -0.010 -0.010 38.723 -9.250 496.04 0 141.688 -15.500 -0.062 0
-195.330 -0.010 -0.010 38.723 -9.250 496.12 0 138.875 -15.500 -0.062 0
-0.630 -185.050 -0.010 38.723 -9.250 496.06 0 125.625 -15.562 -0.062 0
0.510 -2.560 -0.010 38.723 -9.250 495.65 0 106.188 -15.625 -0.062 0
0.590 -2.560 -0.010 38.723 -9.250 495.42 0 95.875 2.688 39.562 0
0.680 -2.560 -0.010 38.723 -9.250 495.26 0 98.500 3.188 38.062 0
0.230 -2.560 -0.010 38.723 -9.250 495.11 0 114.125 1.750 35.875 0
-0.540 -239.020 -0.010 38.723 -9.250 495.29 0 132.625 -15.500 -0.062 0
-231.310 -0.010 -0.010 38.723 -9.250 495.46 0 145.562 -15.438 -0.062 0
-1.320 -313.550 -0.010 38.723 -9.250 495.64 0 148.562 -15.438 -0.062 0
-205.610 -0.010 -0.010 38.723 -9.250 495.60 0 141.312 -15.500 -0.062 0
-0.610 -164.490 -0.010 38.723 -9.250 495.46 0 128.312 -15.500 -0.062 0
0.880 -2.560 -0.010 38.723 -9.250 495.02 0 112.438 -15.562 -0.062 0
0.840 -2.560 -0.010 38.723 -9.250 494.57 0 105.250 3.375 34.625 0
0.620 -2.560 -0.010 38.723 -9.250 494.42 0 110.125 6.000 37.375 0
-0.300 -182.480 -0.010 38.723 -9.250 494.46 0 125.062 1.438 34.938 0
-239.020 -0.010 -0.010 38.723 -9.250 494.67 0 138.000 -15.500 -0.062 0
-228.740 -0.010 -0.010 38.723 -9.250 494.81 0 143.062 -15.500 -0.062 0
-246.730 -0.010 -0.010 38.723 -9.250 494.81 0 139.500 -15.500 -0.062 0
-174.770 -0.010 -0.010 38.723 -9.250 494.64 0 130.062 -15.500 -0.062 0
0.020 -6.780 8.770 38.723 -9.250 494.23 0 117.688 0.438 36.750 0
0.670 -2.560 -0.010 38.723 -9.250 493.89 0 110.688 -15.625 -0.062 0
0.080 -2.560 -0.010 38.723 -9.250 493.78 0 116.125 0.250 38.688 0
-0.540 -164.490 -0.010 38.723 -9.250 493.81 0 125.375 -15.562 -0.062 0
-192.760 -0.010 -0.010 38.723 -9.250 494.07 0 130.500 -15.500 -0.062 0
-228.740 -0.010 -0.010 38.723 -9.250 494.19 0 129.125 -15.500 -0.062 0
-0.100 -182.480 -0.010 38.723 -9.250 494.23 0 121.375 -15.562 -0.062 0
0.220 -2.560 -0.010 38.723 -9.250 494.02 0 112.062 -15.562 -0.062 0
0.550 -2.560 -0.010 38.723 -9.250 493.84 0 110.875 2.625 38.438 0
0.420 -2.560 -0.010 38.723 -9.250 493.84 0 120.562 3.000 36.562 0
-0.540 -190.190 -0.010 38.723 -9.250 494.07 0 134.812 0.000 36.000 0
-259.580 -0.010 -0.010 38.723 -9.250 494.61 0 144.750 -15.438 -0.062 0
-272.430 -0.010 -0.010 38.723 -9.250 494.94 0 147.938 -15.438 -0.062 0
-305.840 -0.010 -0.010 38.723 -9.250 495.18 0 147.938 -15.438 -0.062 0
-290.420 -0.010 -0.010 38.723 -9.250 495.12 0 144.438 -15.438 -0.062 0
-0.600 -5.430 7.190 38.723 -9.250 494.95 0 136.375 -15.500 -0.062 0
0.080 -2.560 -0.010 38.723 -9.250 494.63 0 123.125 -15.562 -0.062 0
0.640 -2.560 -0.010 38.723 -9.250 494.19 0 114.125 2.375 36.062 0
0.710 -2.560 -0.010 38.723 -9.250 493.86 0 113.562 5.000 35.688 0
0.070 141.350 -0.010 38.723 -9.250 493.57 0 120.562 1.250 38.000 0
-0.360 -6.780 8.680 38.723 -9.250 493.57 0 131.438 -15.500 -0.062 0
-310.980 -0.010 -0.010 38.723 -9.250 493.86 0 138.000 -15.500 -0.062 0
-190.190 -0.010 -0.010 38.723 -9.250 494.01 0 134.625 -15.500 -0.062 0
-0.160 10.280 -0.010 38.723 -9.250 493.98 0 123.125 -15.562 -0.062 0
0.450 -2.560 -0.010 38.723 -9.250 493.68 0 110.812 0.000 34.875 0
0.780 -2.560 -0.010 38.723 -9.250 493.33 0 106.875 3.312 35.562 0
0.700 -2.560 -0.010 38.723 -9.250 493.29 0 112.000 3.500 36.625 0
0.070 -2.560 -0.010 38.723 -9.250 493.23 0 124.500 2.812 38.188 0
-169.630 -0.010 -0.010 38.723 -9.250 493.45 0 137.188 0.688 38.312 0
-267.290 -0.010 -0.010 38.723 -9.250 493.68 0 142.062 -15.500 -0.062 0
-205.610 -0.010 -0.010 38.723 -9.250 493.77 0 136.812 -15.500 -0.062 0
-203.040 -0.010 -0.010 38.723 -9.250 493.74 0 122.500 -15.562 -0.062 0
0.320 -2.560 -0.010 38.723 -9.250 493.27 0 102.688 -15.625 -0.062 0
0.700 -2.560 -0.010 38.723 -9.250 492.68 0 89.562 0.750 37.875 0
0.850 -2.560 -0.010 38.723 -9.250 492.52 0 89.125 2.688 37.625 0
0.460 -2.560 -0.010 38.723 -9.250 492.43 0 102.188 1.250 35.938 0
-0.480 -262.150 -0.010 38.723 -9.250 492.32 0 121.562 -15.562 -0.062 0
-310.980 -0.010 -0.010 38.723 -9.250 492.61 0 136.688 -15.500 -0.062 0
-267.290 -0.010 -0.010 38.723 -9.250 492.69 0 142.000 -15.500 -0.062 0
-218.460 -0.010 -0.010 38.723 -9.250 492.93 0 140.000 -15.500 -0.062 0
-213.320 -0.010 -0.010 38.723 -9.250 492.81 0 132.500 -15.500 -0.062 0
-0.610 -174.770 -0.010 38.723 -9.250 492.54 0 118.688 -15.562 -0.062 0
0.350 -2.560 -0.010 38.723 -9.250 492.10 0 101.062 -15.625 -0.062 0
0.510 -2.560 -0.010 38.723 -9.250 491.86 0 92.250 0.688 37.562 0
0.480 -6.430 7.830 38.723 -9.250 491.60 0 96.188 1.562 38.812 0
0.030 -2.560 -0.010 38.723 -9.250 491.57 0 111.062 0.688 37.500 0
-0.600 -254.440 -0.010 38.723 -9.250 491.58 0 128.250 -15.500 -0.062 0
-231.310 -0.010 -0.010 38.723 -9.250 491.74 0 139.312 -15.500 -0.062 0
-246.730 -0.010 -0.010 38.723 -9.250 491.76 0 139.750 -15.500 -0.062 0
-169.630 -0.010 -0.010 38.723 -9.250 491.79 0 128.062 -15.500 -0.062 0
0.000 -2.560 -0.010 38.723 -9.250 491.46 0 108.500 -15.625 -0.062 0
0.680 -2.560 -0.010 38.723 -9.250 491.19 0 92.812 1.375 -16.000 0
0.680 -2.560 -0.010 38.723 -9.250 491.08 0 89.875 1.938 38.562 0
0.260 -2.560 -0.010 38.723 -9.250 490.92 0 101.000 1.688 37.250 0
-0.120 -215.890 -0.010 38.723 -9.250 490.92 0 119.438 -15.562 -0.062 0
-249.300 -0.010 -0.010 38.723 -9.250 491.17 0 136.000 -15.500 -0.062 0
-280.140 -0.010 -0.010 38.723 -9.250 491.33 0 141.500 -15.500 -0.062 0
-215.890 -0.010 -0.010 38.723 -9.250 491.13 0 136.125 -15.500 -0.062 0
-0.430 -259.580 -0.010 38.723 -9.250 490.95 0 122.312 -15.562 -0.062 0
0.090 -2.560 -0.010 38.723 -9.250 490.60 0 102.625 -15.625 -0.062 0
0.770 -2.560 -0.010 38.723 -9.250 490.36 0 89.125 0.750 38.500 0
0.650 -2.560 -0.010 38.723 -9.250 490.24 0 90.250 1.938 37.750 0
0.230 -2.560 -0.010 38.723 -9.250 490.22 0 103.938 1.938 36.625 0
-200.470 -0.010 -0.010 38.723 -9.250 490.25 0 125.000 0.438 36.938 0
-316.120 -0.010 -0.010 38.723 -9.250 490.42 0 139.375 -15.500 -0.062 0
-285.280 -0.010 -0.010 38.723 -9.250 490.67 0 141.125 -15.500 -0.062 0
-239.020 -0.010 -0.010 38.723 -9.250 490.53 0 134.875 -15.500 -0.062 0
-0.640 -264.720 -0.010 38.723 -9.250 490.37 0 121.562 -15.562 -0.062 0
0.300 -2.560 -0.010 38.723 -9.250 490.05 0 102.938 -15.625 -0.062 0
0.690 -2.560 -0.010 38.723 -9.250 489.67 0 90.125 1.438 38.562 0
0.620 -2.560 -0.010 38.723 -9.250 489.43 0 88.000 2.000 37.625 0
0.320 -2.560 -0.010 38.723 -9.250 489.49 0 94.375 1.312 36.438 0
0.270 -2.560 -0.010 38.723 -9.250 489.40 0 109.312 0.562 36.688 0
-197.900 -0.010 -0.010 38.723 -9.250 489.48 0 127.938 -15.562 -0.062 0
-298.130 -0.010 -0.010 38.723 -9.250 489.74 0 137.938 -15.500 -0.062 0
-210.750 -0.010 -0.010 38.723 -9.250 489.87 0 136.312 -15.500 -0.062 0
-182.480 -0.010 -0.010 38.723 -9.250 489.69 0 128.500 -15.500 -0.062 0
-0.200 -200.470 -0.010 38.723 -9.250 489.42 0 115.625 -15.562 -0.062 0
0.550 -2.560 -0.010 38.723 -9.250 488.94 0 103.438 0.312 36.125 0
0.550 -2.560 -0.010 38.723 -9.250 488.77 0 101.250 2.375 37.000 0
0.420 -2.560 -0.010 38.723 -9.250 488.64 0 108.812 1.688 36.812 0
-0.380 -223.600 -0.010 38.723 -9.250 488.57 0 122.062 -15.562 -0.062 0
-215.890 -0.010 -0.010 38.723 -9.250 488.63 0 131.188 -15.500 -0.062 0
-221.030 -0.010 -0.010 38.723 -9.250 488.78 0 131.375 -15.500 -0.062 0
-0.430 -169.630 -0.010 38.723 -9.250 488.77 0 121.250 -15.562 -0.062 0
0.310 -2.560 -0.010 38.723 -9.250 488.50 0 107.750 -15.625 -0.062 0
0.680 -2.560 -0.010 38.723 -9.250 488.15 0 101.438 2.750 37.312 0
0.490 -2.560 -0.010 38.723 -9.250 488.04 0 104.312 3.000 37.750 0
0.150 -2.560 -0.010 38.723 -9.250 487.92 0 114.312 1.312 36.562 0
-172.200 -0.010 -0.010 38.723 -9.250 487.94 0 125.750 -15.562 -0.062 0
-197.900 -0.010 -0.010 38.723 -9.250 488.03 0 131.375 -15.500 -0.062 0
-177.340 -0.010 -0.010 38.723 -9.250 488.15 0 128.062 -15.500 -0.062 0
-0.140 -167.060 -0.010 38.723 -9.250 487.88 0 116.375 -15.562 -0.062 0
0.540 -2.560 -0.010 38.723 -9.250 487.59 0 105.000 1.625 37.188 0
0.410 -2.560 -0.010 38.723 -9.250 487.52 0 102.750 3.062 38.250 0
0.220 -2.560 -0.010 38.723 -9.250 487.34 0 109.250 0.688 36.188 0
-0.290 -228.740 -0.010 38.723 -9.250 487.34 0 122.438 -15.562 -0.062 0
-251.870 -0.010 -0.010 38.723 -9.250 487.52 0 132.562 -15.500 -0.062 0
-231.310 -0.010 -0.010 38.723 -9.250 487.62 0 132.000 -15.500 -0.062 0
-0.500 -172.200 -0.010 38.723 -9.250 487.53 0 120.000 -15.562 -0.062 0
0.260 -2.560 -0.010 38.723 -9.250 487.27 0 103.188 -15.625 -0.062 0
0.580 -2.560 -0.010 38.723 -9.250 487.05 0 93.062 1.125 37.312 0
0.530 -2.560 -0.010 38.723 -9.250 486.98 0 96.312 2.625 37.812 0
0.130 -2.560 -0.010 38.723 -9.250 486.89 0 111.188 1.438 35.812 0
-187.620 -0.010 -0.010 38.723 -9.250 487.09 0 128.188 -15.500 -0.062 0
-316.120 -0.010 -0.010 38.723 -9.250 487.25 0 136.688 -15.500 -0.062 0
-228.740 -0.010 -0.010 38.723 -9.250 487.24 0 131.312 -15.500 -0.062 0
-0.330 -203.040 -0.010 38.723 -9.250 487.03 0 116.688 -15.562 -0.062 0
0.570 -2.560 -0.010 38.723 -9.250 486.74 0 99.250 0.312 38.125 0
0.510 -2.560 -0.010 38.723 -9.250 486.50 0 89.875 2.438 38.062 0
0.410 -2.560 -0.010 38.723 -9.250 486.38 0 93.500 1.438 37.625 0
0.160 -2.560 -0.010 38.723 -9.250 486.32 0 108.062 0.000 36.062 0
-203.040 -0.010 -0.010 38.723 -9.250 486.39 0 124.438 -15.562 -0.062 0
-298.130 -0.010 -0.010 38.723 -9.250 486.56 0 132.188 -15.500 -0.062 0
